id year bid n1 n2 imps hand suit hcp suitq
vb_6507 2013 0 1 1 5 1 2 6 7
vb_6515 2013 33 1 1 -9 1 2 6 10
vb_6515 2013 22 1 1 9 1 2 6 10
vb_6575 2013 0 3 1 4 1 2 5 3
vb_6575 2013 22 1 3 -4 1 2 5 3
vb_6577 2013 0 2 2 -20 1 2 8 12
vb_6577 2013 22 1 3 1 1 2 8 12
vb_6577 2013 23 1 3 19 1 2 8 12
vb_6597 2013 23 2 2 11 1 2 9 12
vb_6597 2013 22 1 3 -18 1 2 9 12
vb_6597 2013 33 1 3 7 1 2 9 12
vb_6809 2014 23 1 1 0 2 2 6 9
vb_6809 2014 0 1 1 0 2 2 6 9
vb_6849 2014 0 1 1 0 1 2 9 7
vb_6849 2014 23 1 1 0 1 2 9 7
vb_6905 2014 0 1 1 -1 1 2 9 6
vb_6905 2014 22 1 1 1 1 2 9 6
