ID Year check_contested_2
deal_18997 2013 NA
deal_18998 2013 NA
deal_18999 2013 NA
deal_19000 2013 NA
deal_19001 2013 NA
deal_19002 2013 NA
deal_19003 2013 NA
deal_19004 2013 NA
deal_19005 2013 NA
deal_19006 2013 NA
deal_19007 2013 NA
deal_19008 2013 NA
deal_19009 2013 NA
deal_19010 2013 NA
deal_19011 2013 NA
deal_19012 2013 NA
deal_19013 2013 NA
deal_19014 2013 NA
deal_19015 2013 NA
deal_19016 2013 NA
deal_19017 2013 NA
deal_19018 2013 NA
deal_19019 2013 NA
deal_19020 2013 NA
deal_19021 2013 NA
deal_19022 2013 NA
deal_19023 2013 NA
deal_19024 2013 NA
deal_19025 2013 NA
deal_19026 2013 NA
deal_19027 2013 NA
deal_19028 2013 NA
deal_19029 2013 NA
deal_19030 2013 NA
deal_19031 2013 NA
deal_19032 2013 NA
deal_19033 2013 NA
deal_19034 2013 NA
deal_19035 2013 NA
deal_19036 2013 NA
deal_19037 2013 NA
deal_19038 2013 NA
deal_19039 2013 NA
deal_19040 2013 NA
deal_19041 2013 NA
deal_19042 2013 NA
deal_19043 2013 NA
deal_19044 2013 NA
deal_19045 2013 NA
deal_19046 2013 NA
deal_19047 2013 NA
deal_19048 2013 NA
deal_19049 2013 NA
deal_19050 2013 NA
deal_19051 2013 NA
deal_19052 2013 NA
deal_19053 2013 NA
deal_19054 2013 NA
deal_19055 2013 NA
deal_19056 2013 NA
deal_19057 2013 NA
deal_19058 2013 NA
deal_19059 2013 NA
deal_19060 2013 NA
deal_19061 2013 NA
deal_19062 2013 NA
deal_19063 2013 NA
deal_19064 2013 NA
deal_19065 2013 NA
deal_19066 2013 NA
deal_19067 2013 NA
deal_19068 2013 NA
deal_19069 2013 NA
deal_19070 2013 NA
deal_19071 2013 NA
deal_19072 2013 NA
deal_19073 2013 NA
deal_19074 2013 NA
deal_19075 2013 NA
deal_19076 2013 NA
deal_19077 2013 NA
deal_19078 2013 NA
deal_19079 2013 NA
deal_19080 2013 NA
deal_19081 2013 NA
deal_19082 2013 NA
deal_19083 2013 NA
deal_19084 2013 NA
deal_19085 2013 NA
deal_19086 2013 NA
deal_19087 2013 NA
deal_19088 2013 NA
deal_19089 2013 NA
deal_19090 2013 NA
deal_19091 2013 NA
deal_19092 2013 NA
deal_19093 2013 NA
deal_19094 2013 NA
deal_19095 2013 NA
deal_19096 2013 NA
deal_19097 2013 NA
deal_19098 2013 NA
deal_19099 2013 NA
deal_19100 2013 NA
deal_19101 2013 NA
deal_19102 2013 NA
deal_19103 2013 NA
deal_19104 2013 NA
deal_19105 2013 NA
deal_19106 2013 NA
deal_19107 2013 NA
deal_19108 2013 NA
deal_19109 2013 NA
deal_19110 2013 NA
deal_19111 2013 NA
deal_19112 2013 NA
deal_19113 2013 NA
deal_19114 2013 NA
deal_19115 2013 NA
deal_19116 2013 NA
deal_19117 2013 NA
deal_19118 2013 NA
deal_19119 2013 4
deal_19120 2013 4
deal_19121 2013 NA
deal_19122 2013 NA
deal_19123 2013 2
deal_19124 2013 4
deal_19125 2013 NA
deal_19126 2013 NA
deal_19127 2013 NA
deal_19128 2013 NA
deal_19129 2013 NA
deal_19130 2013 NA
deal_19131 2013 NA
deal_19132 2013 NA
deal_19133 2013 NA
deal_19134 2013 NA
deal_19135 2013 4
deal_19136 2013 1
deal_19137 2013 NA
deal_19138 2013 NA
deal_19139 2013 NA
deal_19140 2013 NA
deal_19141 2013 NA
deal_19142 2013 NA
deal_19143 2013 NA
deal_19144 2013 NA
deal_19145 2013 NA
deal_19146 2013 NA
deal_19147 2013 NA
deal_19148 2013 NA
deal_19149 2013 NA
deal_19150 2013 NA
deal_19151 2013 4
deal_19152 2013 4
deal_19153 2013 NA
deal_19154 2013 NA
deal_19155 2013 3
deal_19156 2013 4
deal_19157 2013 NA
deal_19158 2013 NA
deal_19159 2013 NA
deal_19160 2013 NA
deal_19161 2013 NA
deal_19162 2013 NA
deal_19163 2013 NA
deal_19164 2013 NA
deal_19165 2013 NA
deal_19166 2013 NA
deal_19167 2013 3
deal_19168 2013 4
deal_19169 2013 NA
deal_19170 2013 NA
deal_19171 2013 NA
deal_19172 2013 NA
deal_19173 2013 NA
deal_19174 2013 NA
deal_19175 2013 NA
deal_19176 2013 NA
deal_19177 2013 NA
deal_19178 2013 NA
deal_19179 2013 NA
deal_19180 2013 NA
deal_19181 2013 NA
deal_19182 2013 NA
deal_19183 2013 2
deal_19184 2013 2
deal_19185 2013 NA
deal_19186 2013 NA
deal_19187 2013 4
deal_19188 2013 3
deal_19189 2013 NA
deal_19190 2013 NA
deal_19191 2013 NA
deal_19192 2013 NA
deal_19193 2013 NA
deal_19194 2013 NA
deal_19195 2013 NA
deal_19196 2013 NA
deal_19197 2013 NA
deal_19198 2013 NA
deal_19199 2013 4
deal_19200 2013 4
deal_19201 2013 NA
deal_19202 2013 NA
deal_19203 2013 NA
deal_19204 2013 NA
deal_19205 2013 NA
deal_19206 2013 NA
deal_19207 2013 NA
deal_19208 2013 NA
deal_19209 2013 NA
deal_19210 2013 NA
deal_19211 2013 NA
deal_19212 2013 NA
deal_19213 2013 NA
deal_19214 2013 NA
deal_19215 2013 4
deal_19216 2013 2
deal_19217 2013 NA
deal_19218 2013 NA
deal_19219 2013 4
deal_19220 2013 4
deal_19221 2013 NA
deal_19222 2013 NA
deal_19223 2013 NA
deal_19224 2013 NA
deal_19225 2013 NA
deal_19226 2013 NA
deal_19227 2013 NA
deal_19228 2013 NA
deal_19229 2013 NA
deal_19230 2013 NA
deal_19231 2013 4
deal_19232 2013 3
deal_19233 2013 NA
deal_19234 2013 NA
deal_19235 2013 NA
deal_19236 2013 NA
deal_19237 2013 NA
deal_19238 2013 NA
deal_19239 2013 NA
deal_19240 2013 NA
deal_19241 2013 NA
deal_19242 2013 NA
deal_19243 2013 NA
deal_19244 2013 NA
deal_19245 2013 NA
deal_19246 2013 NA
deal_19247 2013 2
deal_19248 2013 2
deal_19249 2013 NA
deal_19250 2013 NA
deal_19251 2013 3
deal_19252 2013 4
deal_19253 2013 NA
deal_19254 2013 NA
deal_19255 2013 NA
deal_19256 2013 NA
deal_19257 2013 NA
deal_19258 2013 NA
deal_19259 2013 NA
deal_19260 2013 NA
deal_19261 2013 NA
deal_19262 2013 NA
deal_19263 2013 4
deal_19264 2013 3
deal_19265 2013 NA
deal_19266 2013 NA
deal_19267 2013 NA
deal_19268 2013 NA
deal_19269 2013 NA
deal_19270 2013 NA
deal_19271 2013 NA
deal_19272 2013 NA
deal_19273 2013 NA
deal_19274 2013 NA
deal_19275 2013 NA
deal_19276 2013 NA
deal_19277 2013 NA
deal_19278 2013 NA
deal_19279 2013 2
deal_19280 2013 2
deal_19281 2013 NA
deal_19282 2013 NA
deal_19283 2013 4
deal_19284 2013 4
deal_19285 2013 NA
deal_19286 2013 NA
deal_19287 2013 NA
deal_19288 2013 NA
deal_19289 2013 NA
deal_19290 2013 NA
deal_19291 2013 NA
deal_19292 2013 NA
deal_19293 2013 NA
deal_19294 2013 NA
deal_19295 2013 3
deal_19296 2013 4
deal_19297 2013 NA
deal_19298 2013 NA
deal_19299 2013 NA
deal_19300 2013 NA
deal_19301 2013 NA
deal_19302 2013 NA
deal_19303 2013 NA
deal_19304 2013 NA
deal_19305 2013 NA
deal_19306 2013 NA
deal_19307 2013 NA
deal_19308 2013 NA
deal_19309 2013 NA
deal_19310 2013 NA
deal_19311 2013 2
deal_19312 2013 2
deal_19313 2013 NA
deal_19314 2013 NA
deal_19315 2013 4
deal_19316 2013 4
deal_19317 2013 NA
deal_19318 2013 NA
deal_19319 2013 NA
deal_19320 2013 NA
deal_19321 2013 NA
deal_19322 2013 NA
deal_19323 2013 NA
deal_19324 2013 NA
deal_19325 2013 NA
deal_19326 2013 NA
deal_19327 2013 4
deal_19328 2013 4
deal_19329 2013 NA
deal_19330 2013 NA
deal_19331 2013 NA
deal_19332 2013 NA
deal_19333 2013 NA
deal_19334 2013 NA
deal_19335 2013 NA
deal_19336 2013 NA
deal_19337 2013 NA
deal_19338 2013 NA
deal_19339 2013 NA
deal_19340 2013 NA
deal_19341 2013 NA
deal_19342 2013 NA
deal_19343 2013 NA
deal_19344 2013 NA
deal_19345 2013 NA
deal_19346 2013 NA
deal_19347 2013 NA
deal_19348 2013 NA
deal_19349 2013 NA
deal_19350 2013 NA
deal_19351 2013 NA
deal_19352 2013 NA
deal_19353 2013 NA
deal_19354 2013 NA
deal_19355 2013 NA
deal_19356 2013 NA
deal_19357 2013 NA
deal_19358 2013 NA
deal_19359 2013 NA
deal_19360 2013 NA
deal_19361 2013 NA
deal_19362 2013 NA
deal_19363 2013 NA
deal_19364 2013 NA
deal_19365 2013 NA
deal_19366 2013 NA
deal_19367 2013 NA
deal_19368 2013 NA
deal_19369 2013 3
deal_19370 2013 1
deal_19371 2013 NA
deal_19372 2013 NA
deal_19373 2013 NA
deal_19374 2013 NA
deal_19375 2013 NA
deal_19376 2013 NA
deal_19377 2013 NA
deal_19378 2013 NA
deal_19379 2013 NA
deal_19380 2013 NA
deal_19381 2013 NA
deal_19382 2013 NA
deal_19383 2013 NA
deal_19384 2013 NA
deal_19385 2013 NA
deal_19386 2013 NA
deal_19387 2013 NA
deal_19388 2013 NA
deal_19389 2013 NA
deal_19390 2013 NA
deal_19391 2013 NA
deal_19392 2013 NA
deal_19393 2013 NA
deal_19394 2013 NA
deal_19395 2013 NA
deal_19396 2013 NA
deal_19397 2013 NA
deal_19398 2013 NA
deal_19399 2013 NA
deal_19400 2013 NA
deal_19401 2013 1
deal_19402 2013 1
deal_19403 2013 NA
deal_19404 2013 NA
deal_19405 2013 NA
deal_19406 2013 NA
deal_19407 2013 NA
deal_19408 2013 NA
deal_19409 2013 NA
deal_19410 2013 NA
deal_19411 2013 NA
deal_19412 2013 NA
deal_19413 2013 NA
deal_19414 2013 NA
deal_19415 2013 NA
deal_19416 2013 NA
deal_19417 2013 NA
deal_19418 2013 NA
deal_19419 2013 NA
deal_19420 2013 NA
deal_19421 2013 NA
deal_19422 2013 NA
deal_19423 2013 NA
deal_19424 2013 NA
deal_19425 2013 NA
deal_19426 2013 NA
deal_19427 2013 NA
deal_19428 2013 NA
deal_19429 2013 NA
deal_19430 2013 NA
deal_19431 2013 NA
deal_19432 2013 NA
deal_19433 2013 1
deal_19434 2013 1
deal_19435 2013 NA
deal_19436 2013 NA
deal_19437 2013 NA
deal_19438 2013 NA
deal_19439 2013 NA
deal_19440 2013 NA
deal_19441 2013 NA
deal_19442 2013 NA
deal_19443 2013 NA
deal_19444 2013 NA
deal_19445 2013 NA
deal_19446 2013 NA
deal_19447 2013 NA
deal_19448 2013 NA
deal_19449 2013 NA
deal_19450 2013 NA
deal_19451 2013 NA
deal_19452 2013 NA
deal_19453 2013 NA
deal_19454 2013 NA
deal_19455 2013 NA
deal_19456 2013 NA
deal_19457 2013 NA
deal_19458 2013 NA
deal_19459 2013 NA
deal_19460 2013 NA
deal_19461 2013 NA
deal_19462 2013 NA
deal_19463 2013 NA
deal_19464 2013 NA
deal_19465 2013 1
deal_19466 2013 3
deal_19467 2013 NA
deal_19468 2013 NA
deal_19469 2013 NA
deal_19470 2013 NA
deal_19471 2013 NA
deal_19472 2013 NA
deal_19473 2013 NA
deal_19474 2013 NA
deal_19475 2013 NA
deal_19476 2013 NA
deal_19477 2013 NA
deal_19478 2013 NA
deal_19479 2013 NA
deal_19480 2013 NA
deal_19481 2013 NA
deal_19482 2013 NA
deal_19483 2013 NA
deal_19484 2013 NA
deal_19485 2013 NA
deal_19486 2013 NA
deal_19487 2013 NA
deal_19488 2013 NA
deal_19489 2013 NA
deal_19490 2013 NA
deal_19491 2013 NA
deal_19492 2013 NA
deal_19493 2013 NA
deal_19494 2013 NA
deal_19495 2013 NA
deal_19496 2013 NA
deal_19497 2013 3
deal_19498 2013 1
deal_19499 2013 NA
deal_19500 2013 NA
deal_19501 2013 NA
deal_19502 2013 NA
deal_19503 2013 NA
deal_19504 2013 NA
deal_19505 2013 NA
deal_19506 2013 NA
deal_19507 2013 NA
deal_19508 2013 NA
deal_19509 2013 NA
deal_19510 2013 NA
deal_19511 2013 NA
deal_19512 2013 NA
deal_19513 2013 NA
deal_19514 2013 NA
deal_19515 2013 NA
deal_19516 2013 NA
deal_19517 2013 NA
deal_19518 2013 NA
deal_19519 2013 NA
deal_19520 2013 NA
deal_19521 2013 NA
deal_19522 2013 NA
deal_19523 2013 NA
deal_19524 2013 NA
deal_19525 2013 NA
deal_19526 2013 NA
deal_19527 2013 NA
deal_19528 2013 NA
deal_19529 2013 1
deal_19530 2013 1
deal_19531 2013 NA
deal_19532 2013 NA
deal_19533 2013 NA
deal_19534 2013 NA
deal_19535 2013 NA
deal_19536 2013 NA
deal_19537 2013 NA
deal_19538 2013 NA
deal_19539 2013 NA
deal_19540 2013 NA
deal_19541 2013 NA
deal_19542 2013 NA
deal_19543 2013 NA
deal_19544 2013 NA
deal_19545 2013 NA
deal_19546 2013 NA
deal_19547 2013 NA
deal_19548 2013 NA
deal_19549 2013 NA
deal_19550 2013 NA
deal_19551 2013 NA
deal_19552 2013 NA
deal_19553 2013 NA
deal_19554 2013 NA
deal_19555 2013 NA
deal_19556 2013 NA
deal_19557 2013 NA
deal_19558 2013 NA
deal_19559 2013 NA
deal_19560 2013 NA
deal_19561 2013 1
deal_19562 2013 1
deal_19563 2013 NA
deal_19564 2013 NA
deal_19565 2013 NA
deal_19566 2013 NA
deal_19567 2013 NA
deal_19568 2013 NA
deal_19569 2013 NA
deal_19570 2013 NA
deal_19571 2013 NA
deal_19572 2013 NA
deal_19573 2013 NA
deal_19574 2013 NA
deal_19575 2013 NA
deal_19576 2013 NA
deal_19577 2013 NA
deal_19578 2013 NA
deal_19579 2013 NA
deal_19580 2013 NA
deal_19581 2013 NA
deal_19582 2013 NA
deal_19583 2013 NA
deal_19584 2013 NA
deal_19585 2013 NA
deal_19586 2013 NA
deal_19587 2013 NA
deal_19588 2013 NA
deal_19589 2013 NA
deal_19590 2013 NA
deal_19591 2013 NA
deal_19592 2013 NA
deal_19593 2013 NA
deal_19594 2013 NA
deal_19595 2013 NA
deal_19596 2013 NA
deal_19597 2013 NA
deal_19598 2013 NA
deal_19599 2013 NA
deal_19600 2013 NA
deal_19601 2013 NA
deal_19602 2013 NA
deal_19603 2013 NA
deal_19604 2013 NA
deal_19605 2013 NA
deal_19606 2013 NA
deal_19607 2013 NA
deal_19608 2013 NA
deal_19609 2013 NA
deal_19610 2013 NA
deal_19611 2013 NA
deal_19612 2013 NA
deal_19613 2013 NA
deal_19614 2013 NA
deal_19615 2013 NA
deal_19616 2013 NA
deal_19617 2013 NA
deal_19618 2013 NA
deal_19619 2013 NA
deal_19620 2013 NA
deal_19621 2013 NA
deal_19622 2013 NA
deal_19623 2013 NA
deal_19624 2013 NA
deal_19625 2013 NA
deal_19626 2013 NA
deal_19627 2013 NA
deal_19628 2013 NA
deal_19629 2013 NA
deal_19630 2013 NA
deal_19631 2013 NA
deal_19632 2013 NA
deal_19633 2013 NA
deal_19634 2013 NA
deal_19635 2013 3
deal_19636 2013 1
deal_19637 2013 NA
deal_19638 2013 NA
deal_19639 2013 3
deal_19640 2013 2
deal_19641 2013 NA
deal_19642 2013 NA
deal_19643 2013 NA
deal_19644 2013 NA
deal_19645 2013 NA
deal_19646 2013 NA
deal_19647 2013 NA
deal_19648 2013 NA
deal_19649 2013 NA
deal_19650 2013 NA
deal_19651 2013 NA
deal_19652 2013 NA
deal_19653 2013 NA
deal_19654 2013 NA
deal_19655 2013 NA
deal_19656 2013 NA
deal_19657 2013 NA
deal_19658 2013 NA
deal_19659 2013 NA
deal_19660 2013 NA
deal_19661 2013 NA
deal_19662 2013 NA
deal_19663 2013 NA
deal_19664 2013 NA
deal_19665 2013 NA
deal_19666 2013 NA
deal_19667 2013 4
deal_19668 2013 3
deal_19669 2013 NA
deal_19670 2013 NA
deal_19671 2013 1
deal_19672 2013 1
deal_19673 2013 NA
deal_19674 2013 NA
deal_19675 2013 NA
deal_19676 2013 NA
deal_19677 2013 NA
deal_19678 2013 NA
deal_19679 2013 NA
deal_19680 2013 NA
deal_19681 2013 NA
deal_19682 2013 NA
deal_19683 2013 NA
deal_19684 2013 NA
deal_19685 2013 NA
deal_19686 2013 NA
deal_19687 2013 NA
deal_19688 2013 NA
deal_19689 2013 NA
deal_19690 2013 NA
deal_19691 2013 NA
deal_19692 2013 NA
deal_19693 2013 NA
deal_19694 2013 NA
deal_19695 2013 NA
deal_19696 2013 NA
deal_19697 2013 NA
deal_19698 2013 NA
deal_19699 2013 3
deal_19700 2013 1
deal_19701 2013 NA
deal_19702 2013 NA
deal_19703 2013 2
deal_19704 2013 2
deal_19705 2013 NA
deal_19706 2013 NA
deal_19707 2013 NA
deal_19708 2013 NA
deal_19709 2013 NA
deal_19710 2013 NA
deal_19711 2013 NA
deal_19712 2013 NA
deal_19713 2013 NA
deal_19714 2013 NA
deal_19715 2013 NA
deal_19716 2013 NA
deal_19717 2013 NA
deal_19718 2013 NA
deal_19719 2013 NA
deal_19720 2013 NA
deal_19721 2013 NA
deal_19722 2013 NA
deal_19723 2013 NA
deal_19724 2013 NA
deal_19725 2013 NA
deal_19726 2013 NA
deal_19727 2013 NA
deal_19728 2013 NA
deal_19729 2013 NA
deal_19730 2013 NA
deal_19731 2013 3
deal_19732 2013 3
deal_19733 2013 NA
deal_19734 2013 NA
deal_19735 2013 1
deal_19736 2013 3
deal_19737 2013 NA
deal_19738 2013 NA
deal_19739 2013 NA
deal_19740 2013 NA
deal_19741 2013 NA
deal_19742 2013 NA
deal_19743 2013 NA
deal_19744 2013 NA
deal_19745 2013 NA
deal_19746 2013 NA
deal_19747 2013 NA
deal_19748 2013 NA
deal_19749 2013 NA
deal_19750 2013 NA
deal_19751 2013 NA
deal_19752 2013 NA
deal_19753 2013 NA
deal_19754 2013 NA
deal_19755 2013 NA
deal_19756 2013 NA
deal_19757 2013 NA
deal_19758 2013 NA
deal_19759 2013 NA
deal_19760 2013 NA
deal_19761 2013 NA
deal_19762 2013 NA
deal_19763 2013 4
deal_19764 2013 4
deal_19765 2013 NA
deal_19766 2013 NA
deal_19767 2013 2
deal_19768 2013 1
deal_19769 2013 NA
deal_19770 2013 NA
deal_19771 2013 NA
deal_19772 2013 NA
deal_19773 2013 NA
deal_19774 2013 NA
deal_19775 2013 NA
deal_19776 2013 NA
deal_19777 2013 NA
deal_19778 2013 NA
deal_19779 2013 NA
deal_19780 2013 NA
deal_19781 2013 NA
deal_19782 2013 NA
deal_19783 2013 NA
deal_19784 2013 NA
deal_19785 2013 NA
deal_19786 2013 NA
deal_19787 2013 NA
deal_19788 2013 NA
deal_19789 2013 NA
deal_19790 2013 NA
deal_19791 2013 NA
deal_19792 2013 NA
deal_19793 2013 NA
deal_19794 2013 NA
deal_19795 2013 1
deal_19796 2013 4
deal_19797 2013 NA
deal_19798 2013 NA
deal_19799 2013 2
deal_19800 2013 2
deal_19801 2013 NA
deal_19802 2013 NA
deal_19803 2013 NA
deal_19804 2013 NA
deal_19805 2013 NA
deal_19806 2013 NA
deal_19807 2013 NA
deal_19808 2013 NA
deal_19809 2013 NA
deal_19810 2013 NA
deal_19811 2013 NA
deal_19812 2013 NA
deal_19813 2013 NA
deal_19814 2013 NA
deal_19815 2013 NA
deal_19816 2013 NA
deal_19817 2013 NA
deal_19818 2013 NA
deal_19819 2013 NA
deal_19820 2013 NA
deal_19821 2013 NA
deal_19822 2013 NA
deal_19823 2013 NA
deal_19824 2013 NA
deal_19825 2013 NA
deal_19826 2013 NA
deal_19827 2013 4
deal_19828 2013 1
deal_19829 2013 NA
deal_19830 2013 NA
deal_19831 2013 1
deal_19832 2013 3
deal_19833 2013 NA
deal_19834 2013 NA
deal_19835 2013 NA
deal_19836 2013 NA
deal_19837 2013 NA
deal_19838 2013 NA
deal_19839 2013 NA
deal_19840 2013 NA
deal_19841 2013 NA
deal_19842 2013 NA
deal_19843 2013 NA
deal_19844 2013 NA
deal_19845 2013 NA
deal_19846 2013 NA
deal_19847 2013 NA
deal_19848 2013 NA
deal_19849 2013 NA
deal_19850 2013 NA
deal_19851 2013 NA
deal_19852 2013 NA
deal_19853 2013 NA
deal_19854 2013 NA
deal_19855 2013 NA
deal_19856 2013 NA
deal_19857 2013 NA
deal_19858 2013 NA
deal_19859 2013 NA
deal_19860 2013 NA
deal_19861 2013 NA
deal_19862 2013 NA
deal_19863 2013 NA
deal_19864 2013 NA
deal_19865 2013 NA
deal_19866 2013 NA
deal_19867 2013 4
deal_19868 2013 3
deal_19869 2013 NA
deal_19870 2013 NA
deal_19871 2013 NA
deal_19872 2013 NA
deal_19873 2013 NA
deal_19874 2013 NA
deal_19875 2013 NA
deal_19876 2013 NA
deal_19877 2013 NA
deal_19878 2013 NA
deal_19879 2013 NA
deal_19880 2013 NA
deal_19881 2013 NA
deal_19882 2013 NA
deal_19883 2013 NA
deal_19884 2013 NA
deal_19885 2013 NA
deal_19886 2013 NA
deal_19887 2013 NA
deal_19888 2013 NA
deal_19889 2013 NA
deal_19890 2013 NA
deal_19891 2013 NA
deal_19892 2013 NA
deal_19893 2013 NA
deal_19894 2013 NA
deal_19895 2013 NA
deal_19896 2013 NA
deal_19897 2013 NA
deal_19898 2013 NA
deal_19899 2013 3
deal_19900 2013 3
deal_19901 2013 NA
deal_19902 2013 NA
deal_19903 2013 NA
deal_19904 2013 NA
deal_19905 2013 NA
deal_19906 2013 NA
deal_19907 2013 NA
deal_19908 2013 NA
deal_19909 2013 NA
deal_19910 2013 NA
deal_19911 2013 NA
deal_19912 2013 NA
deal_19913 2013 NA
deal_19914 2013 NA
deal_19915 2013 NA
deal_19916 2013 NA
deal_19917 2013 NA
deal_19918 2013 NA
deal_19919 2013 NA
deal_19920 2013 NA
deal_19921 2013 NA
deal_19922 2013 NA
deal_19923 2013 NA
deal_19924 2013 NA
deal_19925 2013 NA
deal_19926 2013 NA
deal_19927 2013 NA
deal_19928 2013 NA
deal_19929 2013 NA
deal_19930 2013 NA
deal_19931 2013 3
deal_19932 2013 3
deal_19933 2013 NA
deal_19934 2013 NA
deal_19935 2013 NA
deal_19936 2013 NA
deal_19937 2013 NA
deal_19938 2013 NA
deal_19939 2013 NA
deal_19940 2013 NA
deal_19941 2013 NA
deal_19942 2013 NA
deal_19943 2013 NA
deal_19944 2013 NA
deal_19945 2013 NA
deal_19946 2013 NA
deal_19947 2013 NA
deal_19948 2013 NA
deal_19949 2013 NA
deal_19950 2013 NA
deal_19951 2013 NA
deal_19952 2013 NA
deal_19953 2013 NA
deal_19954 2013 NA
deal_19955 2013 NA
deal_19956 2013 NA
deal_19957 2013 NA
deal_19958 2013 NA
deal_19959 2013 NA
deal_19960 2013 NA
deal_19961 2013 NA
deal_19962 2013 NA
deal_19963 2013 3
deal_19964 2013 4
deal_19965 2013 NA
deal_19966 2013 NA
deal_19967 2013 NA
deal_19968 2013 NA
deal_19969 2013 NA
deal_19970 2013 NA
deal_19971 2013 NA
deal_19972 2013 NA
deal_19973 2013 NA
deal_19974 2013 NA
deal_19975 2013 NA
deal_19976 2013 NA
deal_19977 2013 NA
deal_19978 2013 NA
deal_19979 2013 NA
deal_19980 2013 NA
deal_19981 2013 NA
deal_19982 2013 NA
deal_19983 2013 NA
deal_19984 2013 NA
deal_19985 2013 NA
deal_19986 2013 NA
deal_19987 2013 NA
deal_19988 2013 NA
deal_19989 2013 NA
deal_19990 2013 NA
deal_19991 2013 NA
deal_19992 2013 NA
deal_19993 2013 NA
deal_19994 2013 NA
deal_19995 2013 4
deal_19996 2013 3
deal_19997 2013 NA
deal_19998 2013 NA
deal_19999 2013 NA
deal_20000 2013 NA
deal_20001 2013 NA
deal_20002 2013 NA
deal_20003 2013 NA
deal_20004 2013 NA
deal_20005 2013 NA
deal_20006 2013 NA
deal_20007 2013 NA
deal_20008 2013 NA
deal_20009 2013 NA
deal_20010 2013 NA
deal_20011 2013 NA
deal_20012 2013 NA
deal_20013 2013 NA
deal_20014 2013 NA
deal_20015 2013 NA
deal_20016 2013 NA
deal_20017 2013 NA
deal_20018 2013 NA
deal_20019 2013 NA
deal_20020 2013 NA
deal_20021 2013 NA
deal_20022 2013 NA
deal_20023 2013 NA
deal_20024 2013 NA
deal_20025 2013 NA
deal_20026 2013 NA
deal_20027 2013 2
deal_20028 2013 4
deal_20029 2013 NA
deal_20030 2013 NA
deal_20031 2013 NA
deal_20032 2013 NA
deal_20033 2013 NA
deal_20034 2013 NA
deal_20035 2013 NA
deal_20036 2013 NA
deal_20037 2013 NA
deal_20038 2013 NA
deal_20039 2013 NA
deal_20040 2013 NA
deal_20041 2013 NA
deal_20042 2013 NA
deal_20043 2013 NA
deal_20044 2013 NA
deal_20045 2013 NA
deal_20046 2013 NA
deal_20047 2013 NA
deal_20048 2013 NA
deal_20049 2013 NA
deal_20050 2013 NA
deal_20051 2013 NA
deal_20052 2013 NA
deal_20053 2013 NA
deal_20054 2013 NA
deal_20055 2013 NA
deal_20056 2013 NA
deal_20057 2013 NA
deal_20058 2013 NA
deal_20059 2013 3
deal_20060 2013 4
deal_20061 2013 NA
deal_20062 2013 NA
deal_20063 2013 NA
deal_20064 2013 NA
deal_20065 2013 NA
deal_20066 2013 NA
deal_20067 2013 NA
deal_20068 2013 NA
deal_20069 2013 NA
deal_20070 2013 NA
deal_20071 2013 NA
deal_20072 2013 NA
deal_20073 2013 NA
deal_20074 2013 NA
deal_20075 2013 NA
deal_20076 2013 NA
deal_20077 2013 NA
deal_20078 2013 NA
deal_20079 2013 NA
deal_20080 2013 NA
deal_20081 2013 3
deal_20082 2013 3
deal_20083 2013 NA
deal_20084 2013 NA
deal_20085 2013 NA
deal_20086 2013 NA
deal_20087 2013 NA
deal_20088 2013 NA
deal_20089 2013 NA
deal_20090 2013 NA
deal_20091 2013 NA
deal_20092 2013 NA
deal_20093 2013 NA
deal_20094 2013 NA
deal_20095 2013 NA
deal_20096 2013 NA
deal_20097 2013 NA
deal_20098 2013 NA
deal_20099 2013 NA
deal_20100 2013 NA
deal_20101 2013 NA
deal_20102 2013 NA
deal_20103 2013 NA
deal_20104 2013 NA
deal_20105 2013 NA
deal_20106 2013 NA
deal_20107 2013 NA
deal_20108 2013 NA
deal_20109 2013 NA
deal_20110 2013 NA
deal_20111 2013 NA
deal_20112 2013 NA
deal_20113 2013 3
deal_20114 2013 3
deal_20115 2013 NA
deal_20116 2013 NA
deal_20117 2013 NA
deal_20118 2013 NA
deal_20119 2013 NA
deal_20120 2013 NA
deal_20121 2013 NA
deal_20122 2013 NA
deal_20123 2013 NA
deal_20124 2013 NA
deal_20125 2013 NA
deal_20126 2013 NA
deal_20127 2013 NA
deal_20128 2013 NA
deal_20129 2013 NA
deal_20130 2013 NA
deal_20131 2013 NA
deal_20132 2013 NA
deal_20133 2013 NA
deal_20134 2013 NA
deal_20135 2013 NA
deal_20136 2013 NA
deal_20137 2013 NA
deal_20138 2013 NA
deal_20139 2013 NA
deal_20140 2013 NA
deal_20141 2013 NA
deal_20142 2013 NA
deal_20143 2013 NA
deal_20144 2013 NA
deal_20145 2013 1
deal_20146 2013 3
deal_20147 2013 NA
deal_20148 2013 NA
deal_20149 2013 NA
deal_20150 2013 NA
deal_20151 2013 NA
deal_20152 2013 NA
deal_20153 2013 NA
deal_20154 2013 NA
deal_20155 2013 NA
deal_20156 2013 NA
deal_20157 2013 NA
deal_20158 2013 NA
deal_20159 2013 NA
deal_20160 2013 NA
deal_20161 2013 NA
deal_20162 2013 NA
deal_20163 2013 NA
deal_20164 2013 NA
deal_20165 2013 NA
deal_20166 2013 NA
deal_20167 2013 NA
deal_20168 2013 NA
deal_20169 2013 NA
deal_20170 2013 NA
