ID Year contested_auction
deal_4154 2007 0
deal_4155 2007 0
deal_4156 2007 0
deal_4157 2007 1
deal_4158 2007 0
deal_4159 2007 1
deal_4160 2007 1
deal_4161 2007 0
deal_4162 2007 0
deal_4163 2007 1
deal_4164 2007 1
deal_4165 2007 1
deal_4166 2007 1
deal_4167 2007 0
deal_4168 2007 0
deal_4169 2007 1
deal_4170 2007 1
deal_4171 2007 0
deal_4172 2007 0
deal_4173 2007 0
deal_4174 2007 0
deal_4175 2007 1
deal_4176 2007 0
deal_4177 2007 0
deal_4178 2007 1
deal_4179 2007 1
deal_4180 2007 1
deal_4181 2007 0
deal_4182 2007 1
deal_4183 2007 0
deal_4184 2007 0
deal_4185 2007 0
deal_4186 2007 0
deal_4187 2007 1
deal_4188 2007 1
deal_4189 2007 0
deal_4190 2007 0
deal_4191 2007 1
deal_4192 2007 1
deal_4193 2007 1
deal_4194 2007 1
deal_4195 2007 1
deal_4196 2007 1
deal_4197 2007 1
deal_4198 2007 1
deal_4199 2007 1
deal_4200 2007 1
deal_4201 2007 1
deal_4202 2007 1
deal_4203 2007 1
deal_4204 2007 1
deal_4205 2007 0
deal_4206 2007 0
deal_4207 2007 1
deal_4208 2007 0
deal_4209 2007 1
deal_4210 2007 1
deal_4211 2007 0
deal_4212 2007 0
deal_4213 2007 0
deal_4214 2007 0
deal_4215 2007 0
deal_4216 2007 0
deal_4217 2007 0
deal_4218 2007 0
deal_4219 2007 1
deal_4220 2007 1
deal_4221 2007 0
deal_4222 2007 0
deal_4223 2007 1
deal_4224 2007 1
deal_4225 2007 0
deal_4226 2007 0
deal_4227 2007 1
deal_4228 2007 0
deal_4229 2007 1
deal_4230 2007 1
deal_4231 2007 0
deal_4232 2007 0
deal_4233 2007 1
deal_4234 2007 0
deal_4235 2007 1
deal_4236 2007 0
deal_4237 2007 1
deal_4238 2007 0
deal_4239 2007 0
deal_4240 2007 0
deal_4241 2007 0
deal_4242 2007 0
deal_4243 2007 0
deal_4244 2007 0
deal_4245 2007 1
deal_4246 2007 1
deal_4247 2007 1
deal_4248 2007 1
deal_4249 2007 0
deal_4250 2007 1
deal_4251 2007 0
deal_4252 2007 0
deal_4253 2007 0
deal_4254 2007 0
deal_4255 2007 1
deal_4256 2007 0
deal_4257 2007 1
deal_4258 2007 1
deal_4259 2007 1
deal_4260 2007 1
deal_4261 2007 0
deal_4262 2007 0
deal_4263 2007 0
deal_4264 2007 0
deal_4265 2007 0
deal_4266 2007 1
deal_4267 2007 1
deal_4268 2007 1
deal_4269 2007 0
deal_4270 2007 0
deal_4271 2007 0
deal_4272 2007 1
deal_4273 2007 0
deal_4274 2007 0
deal_4275 2007 1
deal_4276 2007 1
deal_4277 2007 0
deal_4278 2007 0
deal_4279 2007 0
deal_4281 2007 0
deal_4282 2007 0
deal_4283 2007 1
deal_4284 2007 1
deal_4285 2007 1
deal_4286 2007 1
deal_4287 2007 0
deal_4288 2007 1
deal_4289 2007 1
deal_4290 2007 0
deal_4291 2007 0
deal_4292 2007 0
deal_4293 2007 1
deal_4294 2007 1
deal_4295 2007 0
deal_4296 2007 0
deal_4297 2007 1
deal_4298 2007 1
deal_4299 2007 0
deal_4300 2007 1
deal_4301 2007 0
deal_4302 2007 1
deal_4303 2007 1
deal_4304 2007 1
deal_4305 2007 0
deal_4306 2007 1
deal_4307 2007 1
deal_4308 2007 1
deal_4309 2007 1
deal_4310 2007 1
deal_4311 2007 0
deal_4312 2007 0
deal_4313 2007 0
deal_4314 2007 0
deal_4315 2007 1
deal_4316 2007 1
deal_4317 2007 0
deal_4318 2007 0
deal_4319 2007 1
deal_4320 2007 1
deal_4321 2007 1
deal_4322 2007 1
deal_4323 2007 0
deal_4324 2007 1
deal_4325 2007 1
deal_4326 2007 1
deal_4327 2007 1
deal_4328 2007 1
deal_4329 2007 1
deal_4330 2007 0
deal_4331 2007 1
deal_4332 2007 1
deal_4333 2007 1
deal_4334 2007 1
deal_4335 2007 1
deal_4336 2007 1
deal_4337 2007 1
deal_4338 2007 1
deal_4339 2007 1
deal_4340 2007 0
deal_4341 2007 0
deal_4342 2007 1
deal_4343 2007 0
deal_4344 2007 0
deal_4345 2007 0
deal_4346 2007 0
deal_4347 2007 1
deal_4348 2007 1
deal_4349 2007 0
deal_4350 2007 0
deal_4351 2007 1
deal_4352 2007 1
deal_4353 2007 0
deal_4354 2007 0
deal_4355 2007 0
deal_4356 2007 0
deal_4357 2007 1
deal_4358 2007 1
deal_4359 2007 0
deal_4360 2007 0
deal_4361 2007 1
deal_4362 2007 0
deal_4363 2007 0
deal_4364 2007 0
deal_4365 2007 1
deal_4366 2007 0
deal_4367 2007 0
deal_4368 2007 0
deal_4369 2007 0
deal_4371 2007 0
deal_4372 2007 0
deal_4373 2007 0
deal_4374 2007 0
deal_4375 2007 1
deal_4376 2007 1
deal_4377 2007 1
deal_4378 2007 0
deal_4379 2007 0
deal_4380 2007 0
deal_4381 2007 0
deal_4382 2007 0
deal_4383 2007 0
deal_4384 2007 0
deal_4385 2007 1
deal_4386 2007 1
deal_4387 2007 0
deal_4388 2007 1
deal_4389 2007 0
deal_4390 2007 0
deal_4391 2007 1
deal_4392 2007 1
deal_4393 2007 1
deal_4394 2007 1
deal_4395 2007 0
deal_4396 2007 1
deal_4397 2007 0
deal_4398 2007 0
deal_4399 2007 0
deal_4400 2007 0
deal_4401 2007 0
deal_4402 2007 0
deal_4403 2007 1
deal_4404 2007 1
deal_4405 2007 0
deal_4406 2007 0
deal_4407 2007 0
deal_4408 2007 1
deal_4409 2007 0
deal_4410 2007 0
deal_4411 2007 1
deal_4412 2007 1
deal_4413 2007 1
deal_4414 2007 1
deal_4415 2007 1
deal_4416 2007 0
deal_4417 2007 0
deal_4418 2007 0
deal_4419 2007 0
deal_4420 2007 0
deal_4421 2007 1
deal_4422 2007 1
deal_4423 2007 0
deal_4424 2007 0
deal_4425 2007 1
deal_4426 2007 1
deal_4427 2007 1
deal_4428 2007 0
deal_4429 2007 0
deal_4430 2007 1
deal_4431 2007 1
deal_4432 2007 1
deal_4433 2007 0
deal_4434 2007 1
deal_4435 2007 0
deal_4436 2007 0
deal_4437 2007 1
deal_4438 2007 1
deal_4439 2007 0
deal_4440 2007 0
deal_4441 2007 1
deal_4442 2007 1
deal_4443 2007 0
deal_4444 2007 1
deal_4445 2007 1
deal_4446 2007 0
deal_4447 2007 0
deal_4448 2007 1
deal_4449 2007 0
deal_4450 2007 0
deal_4451 2007 1
deal_4452 2007 1
deal_4453 2007 1
deal_4454 2007 1
deal_4455 2007 1
deal_4456 2007 0
deal_4457 2007 1
deal_4458 2007 0
deal_4460 2007 1
deal_4461 2007 1
deal_4462 2007 0
deal_4463 2007 1
deal_4464 2007 1
deal_4465 2007 1
deal_4466 2007 0
deal_4467 2007 1
deal_4468 2007 1
deal_4469 2007 1
deal_4470 2007 1
deal_4471 2007 1
deal_4472 2007 0
deal_4473 2007 0
deal_4474 2007 0
deal_4475 2007 1
deal_4476 2007 0
deal_4477 2007 0
deal_4478 2007 0
deal_4479 2007 1
deal_4480 2007 1
deal_4481 2007 1
deal_4482 2007 1
deal_4483 2007 1
deal_4484 2007 1
deal_4485 2007 1
deal_4486 2007 1
deal_4487 2007 0
deal_4488 2007 1
deal_4489 2007 0
deal_4490 2007 0
deal_4491 2007 1
deal_4492 2007 1
deal_4493 2007 0
deal_4494 2007 0
deal_4495 2007 0
deal_4496 2007 0
deal_4497 2007 0
deal_4498 2007 0
deal_4499 2007 0
deal_4500 2007 0
deal_4501 2007 0
deal_4502 2007 0
deal_4503 2007 1
deal_4504 2007 1
deal_4506 2007 1
deal_4507 2007 1
deal_4508 2007 1
deal_4509 2007 0
deal_4510 2007 0
deal_4511 2007 0
deal_4512 2007 1
deal_4513 2007 0
deal_4514 2007 0
deal_4515 2007 0
deal_4516 2007 0
deal_4517 2007 1
deal_4518 2007 1
deal_4519 2007 1
deal_4520 2007 0
deal_4521 2007 0
deal_4522 2007 1
deal_4523 2007 0
deal_4524 2007 0
deal_4525 2007 1
deal_4526 2007 1
deal_4527 2007 1
deal_4528 2007 1
deal_4529 2007 1
deal_4530 2007 0
deal_4531 2007 0
deal_4532 2007 0
deal_4533 2007 0
deal_4534 2007 1
deal_4535 2007 0
deal_4536 2007 0
deal_4537 2007 1
deal_4538 2007 1
deal_4539 2007 0
deal_4540 2007 0
deal_4541 2007 1
deal_4542 2007 1
deal_4543 2007 1
deal_4544 2007 1
deal_4545 2007 0
deal_4546 2007 1
deal_4547 2007 1
deal_4548 2007 1
deal_4549 2007 1
deal_4550 2007 0
deal_4551 2007 0
deal_4552 2007 0
deal_4553 2007 1
deal_4554 2007 0
deal_4555 2007 0
deal_4556 2007 1
deal_4557 2007 1
deal_4558 2007 0
deal_4559 2007 1
deal_4560 2007 1
deal_4562 2007 1
deal_4563 2007 1
deal_4564 2007 0
deal_4565 2007 1
deal_4566 2007 1
deal_4567 2007 1
deal_4568 2007 0
deal_4569 2007 0
deal_4570 2007 0
deal_4571 2007 0
deal_4572 2007 0
deal_4573 2007 0
deal_4574 2007 1
deal_4575 2007 1
deal_4576 2007 1
deal_4577 2007 1
deal_4578 2007 0
deal_4579 2007 0
deal_4580 2007 1
deal_4581 2007 1
deal_4582 2007 1
deal_4583 2007 1
deal_4584 2007 0
deal_4585 2007 0
deal_4586 2007 1
deal_4587 2007 1
deal_4588 2007 1
deal_4589 2007 1
deal_4590 2007 1
deal_4591 2007 1
deal_4592 2007 0
deal_4593 2007 0
deal_4594 2007 1
deal_4595 2007 1
deal_4596 2007 0
deal_4597 2007 1
deal_4598 2007 1
deal_4599 2007 0
deal_4600 2007 0
deal_4601 2007 0
deal_4602 2007 1
deal_4603 2007 1
deal_4604 2007 1
deal_4605 2007 1
deal_4606 2007 0
deal_4607 2007 0
deal_4608 2007 0
deal_4609 2007 0
deal_4610 2007 1
deal_4611 2007 1
deal_4612 2007 0
deal_4613 2007 0
deal_4614 2007 0
deal_4615 2007 0
deal_4616 2007 0
deal_4617 2007 0
deal_4618 2007 1
deal_4619 2007 1
deal_4620 2007 0
deal_4621 2007 0
deal_4622 2007 0
deal_4623 2007 0
deal_4624 2007 1
deal_4625 2007 0
deal_4627 2007 0
deal_4628 2007 1
deal_4629 2007 0
deal_4630 2007 0
deal_4631 2007 1
deal_4632 2007 0
deal_4633 2007 0
deal_4634 2007 0
deal_4635 2007 0
deal_4636 2007 0
deal_4637 2007 0
deal_4638 2007 1
deal_4639 2007 1
deal_4640 2007 0
deal_4641 2007 0
deal_4642 2007 1
deal_4643 2007 0
deal_4644 2007 1
deal_4645 2007 1
deal_4646 2007 1
deal_4647 2007 1
deal_4648 2007 0
deal_4649 2007 0
deal_4650 2007 1
deal_4651 2007 1
deal_4652 2007 1
deal_4653 2007 1
deal_4654 2007 0
deal_4655 2007 1
deal_4656 2007 1
deal_4657 2007 1
deal_4658 2007 1
deal_4659 2007 1
deal_4660 2007 1
deal_4661 2007 1
deal_4662 2007 1
deal_4663 2007 1
deal_4664 2007 1
deal_4665 2007 1
deal_4666 2007 1
deal_4667 2007 1
deal_4668 2007 0
deal_4669 2007 0
deal_4670 2007 0
deal_4671 2007 0
deal_4672 2007 1
deal_4673 2007 1
deal_4674 2007 0
deal_4675 2007 0
deal_4676 2007 0
deal_4677 2007 1
deal_4678 2007 1
deal_4679 2007 1
deal_4680 2007 0
deal_4681 2007 0
deal_4682 2007 1
deal_4683 2007 1
deal_4684 2007 0
deal_4685 2007 0
deal_4686 2007 1
deal_4687 2007 1
deal_4688 2007 1
deal_4689 2007 1
deal_4690 2007 0
deal_4691 2007 0
deal_4692 2007 1
deal_4693 2007 1
deal_4694 2007 1
deal_4695 2007 1
deal_4696 2007 1
deal_4697 2007 1
deal_4698 2007 0
deal_4699 2007 1
deal_4700 2007 1
deal_4701 2007 1
deal_4702 2007 1
deal_4703 2007 1
deal_4704 2007 0
deal_4705 2007 0
deal_4706 2007 0
deal_4707 2007 0
deal_4708 2007 0
deal_4709 2007 1
deal_4710 2007 0
deal_4711 2007 0
deal_4712 2007 1
deal_4713 2007 1
deal_4714 2007 0
deal_4715 2007 1
deal_4716 2007 0
deal_4717 2007 0
deal_4718 2007 1
deal_4719 2007 1
deal_4721 2007 1
deal_4722 2007 1
deal_4723 2007 1
deal_4724 2007 1
deal_4725 2007 1
deal_4726 2007 1
deal_4727 2007 1
deal_4728 2007 1
deal_4729 2007 1
deal_4730 2007 1
deal_4731 2007 0
deal_4732 2007 1
deal_4733 2007 0
deal_4734 2007 1
deal_4735 2007 1
deal_4736 2007 1
deal_4737 2007 1
deal_4738 2007 0
deal_4739 2007 0
deal_4740 2007 1
deal_4741 2007 0
deal_4742 2007 1
deal_4743 2007 1
deal_4744 2007 1
deal_4745 2007 1
deal_4746 2007 1
deal_4747 2007 1
deal_4748 2007 0
deal_4749 2007 1
deal_4750 2007 1
deal_4751 2008 0
deal_4752 2008 0
deal_4753 2008 1
deal_4754 2008 1
deal_4755 2008 1
deal_4756 2008 0
deal_4757 2008 1
deal_4758 2008 1
deal_4759 2008 0
deal_4760 2008 1
deal_4761 2008 1
deal_4762 2008 1
deal_4763 2008 1
deal_4764 2008 0
deal_4765 2008 1
deal_4766 2008 1
deal_4767 2008 1
deal_4768 2008 1
deal_4769 2008 0
deal_4770 2008 0
deal_4771 2008 0
deal_4772 2008 0
deal_4773 2008 1
deal_4774 2008 1
deal_4775 2008 1
deal_4776 2008 1
deal_4777 2008 0
deal_4778 2008 0
deal_4779 2008 0
deal_4780 2008 1
deal_4781 2008 1
deal_4782 2008 0
deal_4783 2008 0
deal_4784 2008 0
deal_4785 2008 1
deal_4786 2008 1
deal_4787 2008 0
deal_4788 2008 0
deal_4789 2008 1
deal_4790 2008 1
deal_4791 2008 1
deal_4792 2008 0
deal_4793 2008 1
deal_4794 2008 1
deal_4795 2008 0
deal_4796 2008 0
deal_4797 2008 0
deal_4798 2008 0
deal_4799 2008 0
deal_4800 2008 1
deal_4801 2008 1
deal_4802 2008 1
deal_4803 2008 1
deal_4804 2008 0
deal_4805 2008 0
deal_4806 2008 1
deal_4807 2008 1
deal_4808 2008 0
deal_4809 2008 0
deal_4810 2008 0
deal_4811 2008 1
deal_4812 2008 1
deal_4813 2008 1
deal_4814 2008 1
deal_4815 2008 1
deal_4816 2008 0
deal_4817 2008 1
deal_4818 2008 1
deal_4819 2008 0
deal_4820 2008 0
deal_4821 2008 0
deal_4822 2008 0
deal_4823 2008 0
deal_4824 2008 0
deal_4825 2008 1
deal_4826 2008 1
deal_4827 2008 0
deal_4828 2008 0
deal_4829 2008 1
deal_4830 2008 0
deal_4831 2008 0
deal_4832 2008 0
deal_4833 2008 1
deal_4834 2008 1
deal_4835 2008 1
deal_4836 2008 1
deal_4837 2008 0
deal_4838 2008 1
deal_4839 2008 0
deal_4840 2008 0
deal_4841 2008 1
deal_4842 2008 1
deal_4843 2008 1
deal_4844 2008 1
deal_4845 2008 0
deal_4846 2008 0
deal_4847 2008 1
deal_4848 2008 1
deal_4849 2008 1
deal_4850 2008 0
deal_4851 2008 0
deal_4852 2008 1
deal_4853 2008 1
deal_4854 2008 1
deal_4855 2008 0
deal_4856 2008 0
deal_4857 2008 1
deal_4858 2008 1
deal_4859 2008 1
deal_4860 2008 1
deal_4861 2008 1
deal_4862 2008 1
deal_4863 2008 0
deal_4864 2008 0
deal_4865 2008 0
deal_4866 2008 0
deal_4867 2008 0
deal_4868 2008 0
deal_4869 2008 0
deal_4870 2008 1
deal_4871 2008 0
deal_4872 2008 0
deal_4873 2008 0
deal_4874 2008 1
deal_4875 2008 0
deal_4876 2008 1
deal_4877 2008 1
deal_4878 2008 1
deal_4879 2008 1
deal_4880 2008 1
deal_4881 2008 0
deal_4882 2008 0
deal_4883 2008 1
deal_4884 2008 0
deal_4885 2008 0
deal_4886 2008 1
deal_4887 2008 0
deal_4888 2008 0
deal_4889 2008 1
deal_4890 2008 1
deal_4891 2008 1
deal_4892 2008 1
deal_4893 2008 0
deal_4894 2008 0
deal_4895 2008 1
deal_4896 2008 1
deal_4897 2008 0
deal_4898 2008 0
deal_4899 2008 0
deal_4900 2008 0
deal_4901 2008 0
deal_4902 2008 0
deal_4903 2008 0
deal_4904 2008 0
deal_4905 2008 0
deal_4906 2008 0
deal_4907 2008 1
deal_4908 2008 1
deal_4909 2008 0
deal_4910 2008 0
deal_4911 2008 1
deal_4912 2008 1
deal_4913 2008 1
deal_4914 2008 1
deal_4915 2008 1
deal_4916 2008 1
deal_4917 2008 1
deal_4918 2008 0
deal_4919 2008 1
deal_4920 2008 1
deal_4921 2008 0
deal_4922 2008 1
deal_4923 2008 1
deal_4924 2008 1
deal_4925 2008 0
deal_4926 2008 0
deal_4927 2008 1
deal_4928 2008 1
deal_4929 2008 0
deal_4930 2008 0
deal_4931 2008 1
deal_4932 2008 1
deal_4933 2008 1
deal_4934 2008 1
deal_4935 2008 0
deal_4936 2008 0
deal_4937 2008 1
deal_4938 2008 1
deal_4939 2008 0
deal_4940 2008 0
deal_4941 2008 0
deal_4942 2008 1
deal_4943 2008 1
deal_4944 2008 1
deal_4945 2008 1
deal_4946 2008 1
deal_4947 2008 0
deal_4948 2008 1
deal_4949 2008 0
deal_4950 2008 1
deal_4951 2008 0
deal_4952 2008 0
deal_4953 2008 1
deal_4954 2008 1
deal_4955 2008 0
deal_4956 2008 0
deal_4957 2008 1
deal_4958 2008 1
deal_4959 2008 0
deal_4960 2008 0
deal_4961 2008 1
deal_4962 2008 1
deal_4963 2008 0
deal_4964 2008 0
deal_4965 2008 0
deal_4966 2008 1
deal_4967 2008 0
deal_4968 2008 0
deal_4969 2008 1
deal_4970 2008 1
deal_4971 2008 1
deal_4972 2008 0
deal_4973 2008 1
deal_4974 2008 1
deal_4975 2008 0
deal_4976 2008 1
deal_4977 2008 0
deal_4978 2008 1
deal_4979 2008 1
deal_4980 2008 1
deal_4981 2008 0
deal_4982 2008 0
deal_4983 2008 1
deal_4984 2008 1
deal_4985 2008 1
deal_4986 2008 1
deal_4987 2008 0
deal_4988 2008 1
deal_4989 2008 0
deal_4990 2008 0
deal_4991 2008 1
deal_4992 2008 1
deal_4993 2008 1
deal_4994 2008 1
deal_4995 2008 0
deal_4996 2008 0
deal_4997 2008 0
deal_4998 2008 0
deal_4999 2008 1
deal_5000 2008 1
deal_5001 2008 0
deal_5002 2008 1
deal_5003 2008 1
deal_5004 2008 0
deal_5005 2008 1
deal_5006 2008 1
deal_5007 2008 0
deal_5008 2008 0
deal_5009 2008 1
deal_5010 2008 1
deal_5011 2008 1
deal_5012 2008 1
deal_5013 2008 1
deal_5014 2008 0
deal_5015 2008 0
deal_5016 2008 0
deal_5017 2008 0
deal_5018 2008 0
deal_5019 2008 0
deal_5020 2008 0
deal_5021 2008 0
deal_5022 2008 0
deal_5023 2008 0
deal_5024 2008 0
deal_5025 2008 0
deal_5026 2008 0
deal_5027 2008 0
deal_5028 2008 1
deal_5029 2008 1
deal_5030 2008 1
deal_5031 2008 1
deal_5032 2008 1
deal_5033 2008 0
deal_5034 2008 0
deal_5035 2008 1
deal_5036 2008 1
deal_5037 2008 0
deal_5038 2008 0
deal_5039 2008 0
deal_5040 2008 0
deal_5041 2008 0
deal_5042 2008 0
deal_5043 2008 0
deal_5044 2008 0
deal_5045 2008 1
deal_5046 2008 1
deal_5047 2008 0
deal_5048 2008 0
deal_5049 2008 1
deal_5050 2008 1
deal_5051 2008 0
deal_5052 2008 0
deal_5053 2008 1
deal_5054 2008 1
deal_5055 2008 0
deal_5056 2008 0
deal_5057 2008 0
deal_5058 2008 0
deal_5059 2008 1
deal_5060 2008 1
deal_5061 2008 0
deal_5062 2008 0
deal_5063 2008 1
deal_5064 2008 1
deal_5065 2008 0
deal_5066 2008 0
deal_5067 2008 0
deal_5068 2008 0
deal_5069 2008 1
deal_5070 2008 0
deal_5071 2008 1
deal_5072 2008 1
deal_5073 2008 1
deal_5074 2008 1
deal_5075 2008 1
deal_5076 2008 1
deal_5077 2008 0
deal_5078 2008 0
deal_5079 2008 1
deal_5080 2008 1
deal_5081 2008 1
deal_5082 2008 1
deal_5083 2008 1
deal_5084 2008 0
deal_5085 2008 1
deal_5086 2008 1
deal_5087 2008 0
deal_5088 2008 0
deal_5089 2008 0
deal_5090 2008 0
deal_5091 2008 1
deal_5092 2008 1
deal_5093 2008 1
deal_5094 2008 1
deal_5095 2008 1
deal_5096 2008 1
deal_5098 2008 1
deal_5099 2008 1
deal_5100 2008 1
deal_5101 2008 0
deal_5102 2008 0
deal_5103 2008 0
deal_5104 2008 1
deal_5105 2008 0
deal_5106 2008 0
deal_5107 2008 0
deal_5108 2008 0
deal_5109 2008 0
deal_5110 2008 1
deal_5111 2008 0
deal_5112 2008 1
deal_5113 2008 1
deal_5114 2008 0
deal_5115 2008 1
deal_5116 2008 1
deal_5117 2008 1
deal_5118 2008 1
deal_5119 2008 1
deal_5120 2008 1
deal_5121 2008 1
deal_5122 2008 0
deal_5123 2008 1
deal_5124 2008 0
deal_5125 2008 0
deal_5126 2008 0
deal_5127 2008 0
deal_5128 2008 1
deal_5129 2008 1
deal_5130 2008 0
deal_5131 2008 0
deal_5132 2008 1
deal_5133 2008 1
deal_5134 2008 0
deal_5135 2008 1
deal_5136 2008 1
deal_5137 2008 1
deal_5138 2008 0
deal_5139 2008 0
deal_5140 2008 0
deal_5141 2008 0
deal_5142 2008 0
deal_5143 2008 0
deal_5144 2008 0
deal_5145 2008 0
deal_5146 2008 0
deal_5147 2008 0
deal_5148 2008 1
deal_5149 2008 1
deal_5150 2008 1
deal_5151 2008 0
deal_5152 2008 0
deal_5153 2008 0
deal_5154 2008 1
deal_5155 2008 1
deal_5156 2008 0
deal_5157 2008 0
deal_5158 2008 1
deal_5159 2008 1
deal_5160 2008 1
deal_5161 2008 0
deal_5162 2008 1
deal_5163 2008 0
deal_5164 2008 1
deal_5165 2008 0
deal_5166 2008 1
deal_5167 2008 1
deal_5168 2008 0
deal_5169 2008 1
deal_5170 2008 1
deal_5171 2008 1
deal_5172 2008 0
deal_5173 2008 1
deal_5174 2008 0
deal_5175 2008 0
deal_5176 2008 1
deal_5177 2008 1
deal_5178 2008 1
deal_5179 2008 0
deal_5180 2008 0
deal_5181 2008 1
deal_5182 2008 1
deal_5183 2008 1
deal_5184 2008 0
deal_5185 2008 0
deal_5186 2008 1
deal_5187 2008 1
deal_5188 2008 1
deal_5189 2008 0
deal_5190 2008 0
deal_5191 2008 0
deal_5192 2008 1
deal_5193 2008 1
deal_5194 2008 0
deal_5195 2008 0
deal_5196 2008 0
deal_5197 2008 0
deal_5198 2008 1
deal_5200 2008 1
deal_5201 2008 1
deal_5202 2008 1
deal_5203 2008 1
deal_5204 2008 0
deal_5205 2008 1
deal_5206 2008 1
deal_5207 2008 0
deal_5208 2008 1
deal_5209 2008 1
deal_5210 2008 0
deal_5211 2008 1
deal_5212 2008 0
deal_5213 2008 0
deal_5214 2008 1
deal_5215 2008 1
deal_5216 2008 1
deal_5217 2008 1
deal_5218 2008 0
deal_5219 2008 1
deal_5220 2008 0
deal_5221 2008 0
deal_5222 2008 0
deal_5223 2008 0
deal_5224 2008 0
deal_5226 2008 0
deal_5227 2008 0
deal_5228 2008 0
deal_5229 2008 0
deal_5230 2008 1
deal_5231 2008 1
deal_5232 2008 1
deal_5233 2008 0
deal_5235 2008 0
deal_5236 2008 1
deal_5237 2008 1
deal_5238 2008 1
deal_5239 2008 1
deal_5240 2008 1
deal_5241 2008 1
deal_5242 2008 1
deal_5243 2008 1
deal_5244 2008 1
deal_5245 2008 0
deal_5246 2008 1
deal_5247 2008 0
deal_5248 2008 1
deal_5249 2008 0
deal_5250 2008 1
deal_5251 2008 1
deal_5252 2008 1
deal_5253 2008 1
deal_5254 2008 1
deal_5255 2008 1
deal_5256 2008 1
deal_5257 2008 1
deal_5258 2008 1
deal_5259 2008 0
deal_5260 2008 1
deal_5261 2008 0
deal_5262 2008 0
deal_5263 2008 0
deal_5264 2008 0
deal_5265 2008 1
deal_5266 2008 0
deal_5267 2008 0
deal_5268 2008 1
deal_5269 2008 1
deal_5270 2008 0
deal_5271 2008 0
deal_5272 2008 0
deal_5273 2008 0
deal_5274 2008 0
deal_5275 2008 0
deal_5276 2008 0
deal_5277 2008 0
deal_5278 2008 0
deal_5279 2008 0
deal_5280 2008 0
deal_5281 2008 1
deal_5282 2008 1
deal_5283 2008 1
deal_5284 2008 0
deal_5285 2008 1
deal_5286 2008 1
deal_5287 2008 1
deal_5288 2008 0
deal_5289 2008 0
deal_5290 2008 1
deal_5291 2008 0
deal_5292 2008 1
deal_5293 2008 1
deal_5294 2008 0
deal_5295 2008 1
deal_5296 2008 1
deal_5297 2008 1
deal_5298 2008 1
deal_5299 2008 0
deal_5300 2008 0
deal_5301 2008 0
deal_5302 2008 0
deal_5303 2008 0
deal_5304 2008 1
deal_5305 2008 1
deal_5306 2008 0
deal_5307 2008 0
deal_5308 2008 1
deal_5309 2008 1
deal_5310 2008 1
deal_5311 2008 1
deal_5312 2008 1
deal_5313 2008 1
deal_5314 2008 1
deal_5315 2008 1
deal_5316 2008 1
deal_5317 2008 0
deal_5318 2008 1
deal_5319 2008 0
deal_5320 2008 0
deal_5321 2008 0
deal_5323 2008 1
deal_5324 2008 0
deal_5325 2008 1
deal_5326 2008 0
deal_5327 2008 1
deal_5328 2008 1
deal_5329 2008 0
deal_5330 2008 1
deal_5331 2008 1
deal_5332 2008 1
deal_5333 2008 1
deal_5334 2008 0
deal_5335 2008 0
deal_5336 2008 0
deal_5337 2008 0
deal_5338 2008 1
deal_5339 2008 1
deal_5340 2008 1
deal_5341 2008 1
deal_5342 2008 0
deal_5343 2008 0
deal_5344 2008 0
deal_5345 2008 0
deal_5346 2008 1
deal_5347 2008 1
deal_5348 2008 0
deal_5349 2008 0
deal_5350 2008 1
deal_5351 2008 1
deal_5352 2008 1
deal_5353 2008 1
deal_5354 2008 1
deal_5355 2008 0
deal_5356 2008 0
deal_5357 2008 0
deal_5358 2008 0
deal_5359 2008 0
deal_5360 2008 0
deal_5361 2008 1
deal_5362 2008 0
deal_5363 2008 0
deal_5364 2008 1
deal_5365 2008 0
deal_5366 2008 0
deal_5367 2008 0
deal_5368 2008 1
deal_5369 2008 0
deal_5370 2008 0
deal_5371 2008 0
deal_5372 2008 1
deal_5373 2008 1
deal_5374 2008 0
deal_5375 2008 0
deal_5376 2008 0
deal_5377 2008 1
deal_5378 2008 1
deal_5379 2008 0
deal_5380 2008 1
deal_5381 2008 1
deal_5382 2008 1
deal_5383 2008 1
deal_5384 2008 0
deal_5385 2008 1
deal_5386 2009 0
deal_5387 2009 0
deal_5388 2009 1
deal_5389 2009 1
deal_5390 2009 1
deal_5391 2009 1
deal_5392 2009 0
deal_5393 2009 0
deal_5394 2009 1
deal_5395 2009 0
deal_5396 2009 0
deal_5397 2009 0
deal_5398 2009 0
deal_5399 2009 0
deal_5400 2009 0
deal_5401 2009 1
deal_5402 2009 0
deal_5403 2009 0
deal_5404 2009 1
deal_5405 2009 0
deal_5406 2009 1
deal_5407 2009 1
deal_5408 2009 0
deal_5409 2009 0
deal_5410 2009 1
deal_5411 2009 1
deal_5412 2009 0
deal_5413 2009 0
deal_5414 2009 1
deal_5415 2009 1
deal_5416 2009 1
deal_5417 2009 0
deal_5418 2009 1
deal_5419 2009 0
deal_5420 2009 0
deal_5421 2009 0
deal_5422 2009 0
deal_5423 2009 0
deal_5424 2009 0
deal_5425 2009 1
deal_5426 2009 1
deal_5427 2009 0
deal_5428 2009 1
deal_5429 2009 1
deal_5430 2009 1
deal_5431 2009 1
deal_5432 2009 1
deal_5433 2009 0
deal_5434 2009 0
deal_5435 2009 0
deal_5436 2009 0
